# x y z r p longitude latitude
-5.83000000e+05 2.79670000e+06 -1.95170000e+06 3.45990000e+06 2.28060000e+09 1.77631308e+00 -5.99332514e-01
2.00000000e+04 2.71540000e+06 -1.56540000e+06 3.13440000e+06 7.48460000e+09 1.56343106e+00 -5.22935790e-01
3.30000000e+04 2.59650000e+06 -2.34540000e+06 3.49910000e+06 1.15250000e+09 1.55808759e+00 -7.34594981e-01
5.66000000e+05 2.76130000e+06 -1.52440000e+06 3.20450000e+06 5.88150000e+09 1.36862084e+00 -4.95766535e-01
7.41000000e+05 2.60980000e+06 -1.65030000e+06 3.17550000e+06 7.19410000e+09 1.29414725e+00 -5.46497059e-01
1.34600000e+06 2.85720000e+06 -1.29810000e+06 3.41470000e+06 2.50710000e+09 1.13054256e+00 -3.89959035e-01
-9.36000000e+05 3.04900000e+06 -1.23350000e+06 3.41970000e+06 2.14790000e+09 1.86864981e+00 -3.69022764e-01
-3.97000000e+05 2.96310000e+06 -1.80530000e+06 3.49240000e+06 5.07860000e+08 1.70398446e+00 -5.43251911e-01
-3.95000000e+05 2.88220000e+06 -1.29440000e+06 3.18410000e+06 7.21850000e+09 1.70699594e+00 -4.18641774e-01
-1.15000000e+05 3.06170000e+06 -1.66900000e+06 3.48900000e+06 1.09690000e+08 1.60833951e+00 -4.98786867e-01
2.93000000e+05 2.74570000e+06 -1.56130000e+06 3.17210000e+06 4.91660000e+09 1.46448633e+00 -5.14612528e-01
5.56000000e+05 3.00800000e+06 -1.65110000e+06 3.47610000e+06 2.28260000e+09 1.38801886e+00 -4.94948503e-01
8.35000000e+05 2.91380000e+06 -1.70850000e+06 3.47940000e+06 1.51650000e+09 1.29170815e+00 -5.13275086e-01
-1.07300000e+06 -2.81510000e+06 -1.65310000e+06 3.43640000e+06 2.97200000e+09 -1.93495549e+00 -5.01858567e-01
-7.56000000e+05 -3.10010000e+06 -1.40410000e+06 3.48620000e+06 2.00520000e+09 -1.80999080e+00 -4.14529640e-01
-3.47000000e+05 -3.09610000e+06 -6.29510000e+05 3.17840000e+06 5.40520000e+09 -1.68240705e+00 -1.99377062e-01
-6.50000000e+04 -3.29210000e+06 -1.09680000e+06 3.47060000e+06 7.01800000e+08 -1.59053800e+00 -3.21537932e-01
-5.80000000e+04 -2.98460000e+06 -1.60580000e+06 3.38970000e+06 3.18650000e+09 -1.59022697e+00 -4.93520523e-01
1.66000000e+05 -3.26230000e+06 -9.74500000e+05 3.40880000e+06 3.23580000e+09 -1.51995583e+00 -2.89922258e-01
-1.40000000e+05 -2.74550000e+06 -1.45800000e+06 3.11180000e+06 8.01690000e+09 -1.62174473e+00 -4.87636418e-01
9.27000000e+05 -3.07340000e+06 -1.19500000e+06 3.42540000e+06 2.21190000e+09 -1.27785363e+00 -3.56359065e-01
1.32400000e+06 -2.73900000e+06 -1.66710000e+06 3.46910000e+06 1.16970000e+09 -1.12052634e+00 -5.01289653e-01
-1.71900000e+06 -2.64550000e+06 -1.25500000e+06 3.39540000e+06 3.75000000e+09 -2.14701874e+00 -3.78597570e-01
-1.39500000e+06 -2.65290000e+06 -1.19630000e+06 3.22720000e+06 7.73730000e+09 -2.05490133e+00 -3.79754920e-01
-4.02000000e+05 -2.36610000e+06 -1.38790000e+06 2.77240000e+06 1.36170000e+10 -1.73908913e+00 -5.24306968e-01
1.70000000e+05 -2.94790000e+06 -1.82460000e+06 3.47110000e+06 1.75830000e+09 -1.51319196e+00 -5.53484524e-01
-4.28000000e+05 -2.66790000e+06 -1.26380000e+06 2.98300000e+06 1.12580000e+10 -1.72986674e+00 -4.37490276e-01
-2.45000000e+05 -2.82340000e+06 -5.93900000e+05 2.89560000e+06 1.21760000e+10 -1.65735432e+00 -2.06570268e-01
4.04000000e+05 -3.10520000e+06 -1.35190000e+06 3.41070000e+06 3.23810000e+09 -1.44141872e+00 -4.07559867e-01
4.30000000e+04 -2.69950000e+06 -1.08750000e+06 2.91060000e+06 9.02560000e+09 -1.55486880e+00 -3.82924007e-01
3.30000000e+05 -2.64810000e+06 -1.19180000e+06 2.92260000e+06 1.08610000e+10 -1.44681782e+00 -4.20029716e-01
2.26000000e+05 -2.85790000e+06 -1.37360000e+06 3.17890000e+06 7.61400000e+09 -1.49188151e+00 -4.46819153e-01
9.15000000e+05 -3.01190000e+06 -1.45830000e+06 3.46920000e+06 1.31220000e+09 -1.27586158e+00 -4.33837938e-01
1.26200000e+06 -3.03730000e+06 -1.02240000e+06 3.44430000e+06 2.04240000e+09 -1.17699918e+00 -3.01379964e-01
-2.21300000e+06 -2.39960000e+06 -1.23380000e+06 3.48970000e+06 6.07250000e+08 -2.31576213e+00 -3.61368574e-01
-1.13800000e+06 -2.61980000e+06 -1.41880000e+06 3.18930000e+06 4.88610000e+09 -1.98058864e+00 -4.61020736e-01
-9.03000000e+05 -2.72610000e+06 -1.19640000e+06 3.11100000e+06 9.43040000e+09 -1.89066389e+00 -3.94742904e-01
-9.67000000e+05 -2.54520000e+06 -9.87160000e+05 2.89610000e+06 8.87880000e+09 -1.93388291e+00 -3.47829822e-01
-4.60000000e+05 -2.41480000e+06 -1.12310000e+06 2.70260000e+06 1.41580000e+10 -1.75903306e+00 -4.28561464e-01
-4.94000000e+05 -2.94540000e+06 -1.08630000e+06 3.17800000e+06 6.35470000e+09 -1.73696887e+00 -3.48851545e-01
-2.08000000e+05 -2.80470000e+06 -1.13700000e+06 3.03360000e+06 8.59310000e+09 -1.64482204e+00 -3.84183429e-01
-1.58000000e+05 -2.78580000e+06 -8.68240000e+05 2.92220000e+06 1.13660000e+10 -1.62745183e+00 -3.01673564e-01
5.94000000e+05 -2.58640000e+06 -1.29040000e+06 2.95090000e+06 9.56940000e+09 -1.34504817e+00 -4.52583426e-01
5.01000000e+05 -2.80380000e+06 -1.46530000e+06 3.20300000e+06 6.10450000e+09 -1.39397638e+00 -4.75156218e-01
1.48900000e+06 -2.57570000e+06 -1.21170000e+06 3.21240000e+06 8.22470000e+09 -1.04663898e+00 -3.86765292e-01
1.69600000e+06 -2.43810000e+06 -1.06320000e+06 3.15460000e+06 7.89560000e+09 -9.63013559e-01 -3.43762286e-01
2.32700000e+06 -2.47390000e+06 -7.43130000e+05 3.47670000e+06 1.90010000e+09 -8.15987049e-01 -2.15407771e-01
-2.32300000e+06 -2.04890000e+06 -8.39090000e+05 3.20910000e+06 5.34520000e+09 -2.41880839e+00 -2.64547010e-01
-1.98100000e+06 -2.42640000e+06 -6.08980000e+05 3.19100000e+06 6.12190000e+09 -2.25547910e+00 -1.92020855e-01
-1.92000000e+06 -2.42200000e+06 -8.79910000e+05 3.21350000e+06 8.50170000e+09 -2.24109061e+00 -2.77359177e-01
-1.60000000e+06 -2.33090000e+06 -8.63070000e+05 2.95600000e+06 8.41420000e+09 -2.17235682e+00 -2.96288303e-01
-1.15500000e+06 -2.47660000e+06 -1.17410000e+06 2.97420000e+06 9.48610000e+09 -2.00717589e+00 -4.05808381e-01
-7.77000000e+05 -2.34670000e+06 -1.55260000e+06 2.91910000e+06 9.98090000e+09 -1.89053847e+00 -5.60814680e-01
-7.44000000e+05 -2.06570000e+06 -1.11930000e+06 2.46450000e+06 1.86860000e+10 -1.91650104e+00 -4.71439471e-01
-2.96000000e+05 -2.27980000e+06 -8.82100000e+05 2.46240000e+06 1.78730000e+10 -1.69991000e+00 -3.66368968e-01
-2.22000000e+05 -2.26080000e+06 -1.15670000e+06 2.54920000e+06 1.33170000e+10 -1.66867786e+00 -4.70969218e-01
3.80000000e+04 -2.42710000e+06 -1.10390000e+06 2.66660000e+06 1.58420000e+10 -1.55514106e+00 -4.26814135e-01
4.78000000e+05 -2.06160000e+06 -1.14530000e+06 2.40630000e+06 2.03240000e+10 -1.34296329e+00 -4.96054076e-01
6.60000000e+05 -2.17260000e+06 -1.30370000e+06 2.61830000e+06 1.77170000e+10 -1.27587207e+00 -5.21196926e-01
1.00600000e+06 -2.75430000e+06 -1.30190000e+06 3.20830000e+06 8.80000000e+09 -1.22060347e+00 -4.17844374e-01
1.46500000e+06 -2.26410000e+06 -1.16180000e+06 2.93640000e+06 9.39980000e+09 -9.96493328e-01 -4.06780441e-01
1.82100000e+06 -2.56710000e+06 -1.32020000e+06 3.41310000e+06 2.40620000e+09 -9.53815563e-01 -3.97163062e-01
2.18200000e+06 -2.23790000e+06 -7.83180000e+05 3.22220000e+06 6.14600000e+09 -7.98044834e-01 -2.45516675e-01
-2.23100000e+06 -1.92600000e+06 -1.37560000e+06 3.25260000e+06 7.14320000e+09 -2.42943348e+00 -4.36668801e-01
-1.75300000e+06 -2.40670000e+06 -1.09250000e+06 3.17160000e+06 6.88380000e+09 -2.20031858e+00 -3.51667104e-01
-1.72700000e+06 -1.87700000e+06 -1.08020000e+06 2.76990000e+06 1.21900000e+10 -2.31459808e+00 -4.00607677e-01
-1.68300000e+06 -1.91380000e+06 -1.35010000e+06 2.88410000e+06 1.23000000e+10 -2.29211420e+00 -4.87160153e-01
-1.25800000e+06 -2.23460000e+06 -1.24810000e+06 2.85200000e+06 1.17740000e+10 -2.08353841e+00 -4.52953074e-01
-1.01100000e+06 -1.98640000e+06 -9.92030000e+05 2.43970000e+06 1.99120000e+10 -2.04158696e+00 -4.18750977e-01
-3.02000000e+05 -2.00690000e+06 -1.01260000e+06 2.26810000e+06 2.02930000e+10 -1.72015650e+00 -4.62797394e-01
-3.91000000e+05 -1.73860000e+06 -9.24020000e+05 2.00730000e+06 2.58050000e+10 -1.79200949e+00 -4.78366660e-01
-4.80000000e+04 -1.96230000e+06 -1.01090000e+06 2.20790000e+06 2.04680000e+10 -1.59525254e+00 -4.75581936e-01
2.15000000e+05 -1.92200000e+06 -1.14510000e+06 2.24760000e+06 1.92300000e+10 -1.45939680e+00 -5.34576622e-01
4.10000000e+05 -1.92600000e+06 -9.28480000e+05 2.17710000e+06 2.03810000e+10 -1.36105080e+00 -4.40592645e-01
8.20000000e+05 -2.18350000e+06 -7.44770000e+05 2.44840000e+06 1.97830000e+10 -1.21154894e+00 -3.09084248e-01
1.03900000e+06 -2.06100000e+06 -8.12500000e+05 2.44690000e+06 1.98950000e+10 -1.10385479e+00 -3.38479026e-01
1.26600000e+06 -2.12650000e+06 -9.96630000e+05 2.66800000e+06 1.39170000e+10 -1.03380705e+00 -3.82832559e-01
1.50700000e+06 -1.97910000e+06 -1.04470000e+06 2.69800000e+06 1.31270000e+10 -9.20002826e-01 -3.97606588e-01
1.80000000e+06 -1.93930000e+06 -1.20550000e+06 2.90760000e+06 9.52690000e+09 -8.22633907e-01 -4.27506617e-01
2.09300000e+06 -2.38950000e+06 -1.21500000e+06 3.40100000e+06 3.52850000e+09 -8.51448070e-01 -3.65319649e-01
2.91700000e+06 -1.81010000e+06 -7.01760000e+05 3.50400000e+06 1.29630000e+09 -5.55381936e-01 -2.01637551e-01
-2.46400000e+06 -1.86590000e+06 -1.55750000e+06 3.46100000e+06 8.26210000e+08 -2.49345838e+00 -4.66781516e-01
-1.78100000e+06 -2.16300000e+06 -1.25260000e+06 3.06910000e+06 7.55850000e+09 -2.25963968e+00 -4.20407691e-01
-1.57300000e+06 -1.67070000e+06 -1.27180000e+06 2.62360000e+06 1.68990000e+10 -2.32608367e+00 -5.06081632e-01
-1.57400000e+06 -2.03220000e+06 -8.34590000e+05 2.70260000e+06 1.32200000e+10 -2.22981273e+00 -3.13941663e-01
-1.28400000e+06 -1.66320000e+06 -1.27060000e+06 2.45550000e+06 1.64460000e+10 -2.22823302e+00 -5.43869013e-01
-1.00600000e+06 -1.62240000e+06 -1.07370000e+06 2.19020000e+06 2.16640000e+10 -2.12584192e+00 -5.12352703e-01
-8.48000000e+05 -1.53470000e+06 -8.59230000e+05 1.95260000e+06 3.17100000e+10 -2.07559596e+00 -4.55647721e-01
-6.02000000e+05 -1.59460000e+06 -1.00760000e+06 1.98000000e+06 2.72680000e+10 -1.93177811e+00 -5.33893556e-01
-3.71000000e+05 -1.33530000e+06 -9.34710000e+05 1.67160000e+06 2.68780000e+10 -1.84180111e+00 -5.93385350e-01
-9.60000000e+04 -1.49670000e+06 -8.60030000e+05 1.72890000e+06 2.39420000e+10 -1.63484969e+00 -5.20649246e-01
-1.10000000e+04 -1.58590000e+06 -7.05520000e+05 1.73580000e+06 2.23350000e+10 -1.57773234e+00 -4.18567851e-01
8.50000000e+04 -1.44100000e+06 -9.64280000e+05 1.73600000e+06 2.43860000e+10 -1.51187778e+00 -5.88917050e-01
1.37000000e+05 -1.75520000e+06 -9.35110000e+05 1.99350000e+06 2.83210000e+10 -1.49290048e+00 -4.88248214e-01
5.86000000e+05 -1.69470000e+06 -7.91210000e+05 1.96000000e+06 3.06440000e+10 -1.23788241e+00 -4.15534029e-01
1.07800000e+06 -1.71120000e+06 -8.70830000e+05 2.20200000e+06 2.37140000e+10 -1.00863301e+00 -4.06582012e-01
1.14200000e+06 -1.53560000e+06 -1.05920000e+06 2.18730000e+06 2.32480000e+10 -9.31350210e-01 -5.05505739e-01
1.33500000e+06 -1.76210000e+06 -1.02560000e+06 2.43700000e+06 1.72160000e+10 -9.22437023e-01 -4.34376958e-01
1.64600000e+06 -1.71770000e+06 -1.08670000e+06 2.61550000e+06 1.44040000e+10 -8.06710749e-01 -4.28475512e-01
2.03600000e+06 -2.06770000e+06 -1.31010000e+06 3.18390000e+06 7.82460000e+09 -7.93122746e-01 -4.24073460e-01
2.43400000e+06 -1.62740000e+06 -1.09810000e+06 3.12710000e+06 7.97440000e+09 -5.89347707e-01 -3.58805468e-01
1.88000000e+06 -2.25150000e+06 -1.74500000e+06 3.41300000e+06 2.84030000e+09 -8.75075904e-01 -5.36673982e-01
-1.97700000e+06 -1.94610000e+06 -1.19500000e+06 3.02060000e+06 8.05150000e+09 -2.36407075e+00 -4.06739307e-01
-1.83700000e+06 -1.64580000e+06 -1.28380000e+06 2.78050000e+06 1.09370000e+10 -2.41103780e+00 -4.79928235e-01
-1.47200000e+06 -1.67510000e+06 -1.53060000e+06 2.70470000e+06 1.22310000e+10 -2.29174826e+00 -6.01529056e-01
-1.46900000e+06 -1.41080000e+06 -1.24260000e+06 2.38590000e+06 2.23420000e+10 -2.37640148e+00 -5.47799234e-01
-1.24700000e+06 -1.43740000e+06 -1.09720000e+06 2.19660000e+06 2.13060000e+10 -2.28538475e+00 -5.23020628e-01
-1.03500000e+06 -1.35190000e+06 -9.37200000e+05 1.94350000e+06 2.97250000e+10 -2.22420008e+00 -5.03190241e-01
-8.20000000e+05 -1.22210000e+06 -8.14990000e+05 1.68230000e+06 2.57320000e+10 -2.16177651e+00 -5.05734197e-01
-7.24000000e+05 -1.20720000e+06 -9.60070000e+05 1.70390000e+06 2.37810000e+10 -2.11102090e+00 -5.98561238e-01
-5.68000000e+05 -1.36190000e+06 -8.96100000e+05 1.72640000e+06 2.30340000e+10 -1.96592629e+00 -5.45747317e-01
-2.26000000e+05 -1.46450000e+06 -8.76420000e+05 1.72160000e+06 2.37040000e+10 -1.72390742e+00 -5.34107394e-01
-1.18000000e+05 -1.35590000e+06 -9.69300000e+05 1.67090000e+06 2.91280000e+10 -1.65760468e+00 -6.18859469e-01
3.17000000e+05 -1.34850000e+06 -9.63350000e+05 1.68730000e+06 2.59440000e+10 -1.33991234e+00 -6.07652478e-01
4.96000000e+05 -1.28480000e+06 -9.79240000e+05 1.68990000e+06 2.60190000e+10 -1.20237135e+00 -6.18073616e-01
5.77000000e+05 -1.19830000e+06 -1.09660000e+06 1.72380000e+06 2.28460000e+10 -1.12204538e+00 -6.89501563e-01
6.08000000e+05 -1.36260000e+06 -8.32750000e+05 1.70870000e+06 2.49050000e+10 -1.15110215e+00 -5.09062473e-01
8.86000000e+05 -1.41010000e+06 -1.06140000e+06 1.97480000e+06 2.81900000e+10 -1.00981012e+00 -5.67436600e-01
1.21100000e+06 -1.35960000e+06 -1.25760000e+06 2.21280000e+06 2.05130000e+10 -8.43141416e-01 -6.04474433e-01
1.42400000e+06 -1.56290000e+06 -1.17270000e+06 2.41780000e+06 2.01280000e+10 -8.31867749e-01 -5.06394855e-01
2.21200000e+06 -1.96110000e+06 -8.70720000e+05 3.08170000e+06 7.81440000e+09 -7.25347281e-01 -2.86446543e-01
2.14800000e+06 -1.57360000e+06 -1.13840000e+06 2.89590000e+06 1.01950000e+10 -6.32264276e-01 -4.04008739e-01
2.70000000e+06 -1.76880000e+06 -1.16610000e+06 3.43200000e+06 2.27940000e+09 -5.79959882e-01 -3.46675238e-01
-2.36900000e+06 -1.54060000e+06 -1.20850000e+06 3.07350000e+06 8.36460000e+09 -2.56499491e+00 -4.04109273e-01
-2.13100000e+06 -1.68950000e+06 -1.28070000e+06 3.00600000e+06 9.07210000e+09 -2.47124495e+00 -4.40119859e-01
-2.00900000e+06 -1.44910000e+06 -1.20110000e+06 2.75290000e+06 1.35960000e+10 -2.51671125e+00 -4.51486463e-01
-1.72900000e+06 -1.35330000e+06 -1.17640000e+06 2.49100000e+06 1.90430000e+10 -2.47748567e+00 -4.91853107e-01
-1.71000000e+06 -1.24150000e+06 -9.08250000e+05 2.30010000e+06 2.08460000e+10 -2.51361399e+00 -4.05930850e-01
-1.48600000e+06 -1.38130000e+06 -9.48680000e+05 2.23970000e+06 1.83400000e+10 -2.39269346e+00 -4.37387760e-01
-1.26300000e+06 -1.16260000e+06 -1.02550000e+06 1.99960000e+06 2.82620000e+10 -2.39756270e+00 -5.38504333e-01
-8.11000000e+05 -1.10610000e+06 -9.68000000e+05 1.67880000e+06 2.68160000e+10 -2.20346285e+00 -6.14563976e-01
-5.18000000e+05 -1.27280000e+06 -9.92030000e+05 1.69480000e+06 2.58280000e+10 -1.95730263e+00 -6.25296260e-01
-1.58000000e+05 -1.08830000e+06 -1.03470000e+06 1.51000000e+06 3.83070000e+10 -1.71496958e+00 -7.54921899e-01
-1.10000000e+05 -1.15880000e+06 -8.72150000e+05 1.45450000e+06 4.03910000e+10 -1.66543852e+00 -6.43028522e-01
4.40000000e+04 -1.08910000e+06 -9.28640000e+05 1.43190000e+06 3.85780000e+10 -1.53041796e+00 -7.05660732e-01
2.16000000e+05 -1.03900000e+06 -1.00950000e+06 1.46470000e+06 3.85970000e+10 -1.36582375e+00 -7.60411471e-01
3.44000000e+05 -1.12570000e+06 -9.00520000e+05 1.48210000e+06 3.73300000e+10 -1.27422118e+00 -6.53031977e-01
5.76000000e+05 -9.30300000e+05 -1.06410000e+06 1.52630000e+06 3.65600000e+10 -1.01641112e+00 -7.71450977e-01
6.67000000e+05 -1.22650000e+06 -9.85920000e+05 1.70920000e+06 2.66040000e+10 -1.07270721e+00 -6.14844205e-01
1.35300000e+06 -1.08940000e+06 -1.15990000e+06 2.08870000e+06 2.17630000e+10 -6.77887678e-01 -5.88749494e-01
1.42100000e+06 -1.31930000e+06 -1.06720000e+06 2.21330000e+06 2.65610000e+10 -7.48302464e-01 -5.03136754e-01
1.83800000e+06 -1.63100000e+06 -1.24850000e+06 2.75630000e+06 1.40450000e+10 -7.25797461e-01 -4.70085266e-01
2.09200000e+06 -1.50390000e+06 -1.42180000e+06 2.94280000e+06 1.10990000e+10 -6.23286001e-01 -5.04243581e-01
2.60400000e+06 -1.46790000e+06 -1.22000000e+06 3.22860000e+06 6.25900000e+09 -5.13307909e-01 -3.87497630e-01
2.84100000e+06 -1.46500000e+06 -1.34760000e+06 3.46900000e+06 1.81030000e+09 -4.76099743e-01 -3.98969844e-01
2.76600000e+06 -1.21740000e+06 -1.69490000e+06 3.46490000e+06 1.92360000e+09 -4.14615911e-01 -5.11129553e-01
-2.42100000e+06 -1.39850000e+06 -9.38870000e+05 2.94930000e+06 1.04730000e+10 -2.61776621e+00 -3.23974239e-01
-2.07400000e+06 -1.28840000e+06 -1.63870000e+06 2.94060000e+06 1.11080000e+10 -2.58571974e+00 -5.91090972e-01
-2.05800000e+06 -1.13750000e+06 -1.33750000e+06 2.70520000e+06 1.58900000e+10 -2.63666272e+00 -5.17165323e-01
-1.71900000e+06 -1.12920000e+06 -1.32830000e+06 2.44840000e+06 1.42610000e+10 -2.56038661e+00 -5.73431159e-01
-1.69400000e+06 -1.01100000e+06 -1.04200000e+06 2.23110000e+06 2.07060000e+10 -2.60352036e+00 -4.85933724e-01
-1.42700000e+06 -9.04200000e+05 -1.03540000e+06 1.98140000e+06 2.98090000e+10 -2.57680656e+00 -5.49850542e-01
-1.12600000e+06 -8.71000000e+05 -9.51440000e+05 1.71220000e+06 2.54280000e+10 -2.48319873e+00 -5.89183948e-01
-9.68000000e+05 -9.67000000e+05 -9.96230000e+05 1.69250000e+06 2.52060000e+10 -2.35671129e+00 -6.29343889e-01
-5.12000000e+05 -9.00200000e+05 -1.03890000e+06 1.46690000e+06 3.90440000e+10 -2.08793032e+00 -7.86985401e-01
-3.40000000e+05 -1.00260000e+06 -1.02150000e+06 1.47120000e+06 3.75260000e+10 -1.89774428e+00 -7.67490092e-01
-1.26000000e+05 -8.92600000e+05 -1.03290000e+06 1.37100000e+06 4.38170000e+10 -1.71103043e+00 -8.53204842e-01
2.40000000e+04 -1.01230000e+06 -1.12200000e+06 1.51140000e+06 3.63550000e+10 -1.54709238e+00 -8.36583033e-01
4.43000000e+05 -7.83600000e+05 -1.03200000e+06 1.36940000e+06 4.23750000e+10 -1.05625251e+00 -8.53544090e-01
5.15000000e+05 -1.05250000e+06 -9.43120000e+05 1.50410000e+06 3.68200000e+10 -1.11573629e+00 -6.77738295e-01
9.30000000e+05 -9.43200000e+05 -9.76600000e+05 1.64570000e+06 3.18700000e+10 -7.92444812e-01 -6.35307804e-01
1.16600000e+06 -9.34800000e+05 -9.10900000e+05 1.75020000e+06 2.21320000e+10 -6.75785961e-01 -5.47383492e-01
1.45300000e+06 -9.48900000e+05 -9.42120000e+05 1.97460000e+06 2.99280000e+10 -5.78525199e-01 -4.97374068e-01
1.68500000e+06 -1.40140000e+06 -1.15760000e+06 2.47860000e+06 1.42130000e+10 -6.93768480e-01 -4.85937847e-01
2.11400000e+06 -1.32190000e+06 -9.86670000e+05 2.68140000e+06 1.36640000e+10 -5.58820390e-01 -3.76822990e-01
2.28400000e+06 -1.33820000e+06 -1.22630000e+06 2.91740000e+06 8.43250000e+09 -5.29988769e-01 -4.33820030e-01
2.76300000e+06 -1.18730000e+06 -1.16050000e+06 3.22350000e+06 6.76270000e+09 -4.05856729e-01 -3.68281194e-01
-2.92400000e+06 -1.19410000e+06 -1.22730000e+06 3.38850000e+06 4.12020000e+09 -2.75388399e+00 -3.70622421e-01
-2.48600000e+06 -1.34890000e+06 -1.37170000e+06 3.14350000e+06 7.43960000e+09 -2.64444969e+00 -4.51550045e-01
-2.16900000e+06 -8.60000000e+05 -1.34360000e+06 2.69250000e+06 1.29400000e+10 -2.76411054e+00 -5.22462674e-01
-1.89800000e+06 -9.31400000e+05 -1.23840000e+06 2.45020000e+06 1.49090000e+10 -2.68539086e+00 -5.29878062e-01
-1.81800000e+06 -7.84700000e+05 -9.66430000e+05 2.20340000e+06 2.13800000e+10 -2.73412131e+00 -4.54049718e-01
-1.12800000e+06 -7.10600000e+05 -1.06390000e+06 1.70570000e+06 2.74620000e+10 -2.57943130e+00 -6.73508493e-01
-9.61000000e+05 -7.68300000e+05 -8.65550000e+05 1.50430000e+06 3.76730000e+10 -2.46716904e+00 -6.13073452e-01
-3.49000000e+05 -7.86300000e+05 -9.58630000e+05 1.28800000e+06 4.30510000e+10 -1.98852495e+00 -8.39453066e-01
-2.19000000e+05 -7.13700000e+05 -1.06300000e+06 1.29900000e+06 4.38630000e+10 -1.86852710e+00 -9.58485070e-01
-9.70000000e+04 -7.80600000e+05 -9.04060000e+05 1.19840000e+06 4.75740000e+10 -1.69442598e+00 -8.54723108e-01
7.60000000e+04 -8.85400000e+05 -9.65530000e+05 1.31220000e+06 4.36270000e+10 -1.48516930e+00 -8.26862161e-01
2.37000000e+05 -8.12700000e+05 -1.04150000e+06 1.34220000e+06 4.40560000e+10 -1.28704474e+00 -8.88243257e-01
6.17000000e+05 -7.44900000e+05 -9.27800000e+05 1.34030000e+06 4.23600000e+10 -8.79036438e-01 -7.64578788e-01
6.95000000e+05 -9.52100000e+05 -9.41260000e+05 1.50850000e+06 3.55620000e+10 -9.40241181e-01 -6.73813837e-01
8.27000000e+05 -7.82400000e+05 -9.35310000e+05 1.47340000e+06 3.77870000e+10 -7.57693063e-01 -6.87745857e-01
1.14900000e+06 -9.40900000e+05 -9.23020000e+05 1.74860000e+06 2.19690000e+10 -6.86151170e-01 -5.56081654e-01
1.63200000e+06 -1.13530000e+06 -1.25140000e+06 2.34910000e+06 2.10600000e+10 -6.07800201e-01 -5.61805035e-01
1.96200000e+06 -1.37080000e+06 -1.21230000e+06 2.68300000e+06 1.62540000e+10 -6.09836029e-01 -4.68832364e-01
2.12600000e+06 -1.11480000e+06 -1.21200000e+06 2.68920000e+06 1.47530000e+10 -4.82949080e-01 -4.67539996e-01
2.31400000e+06 -1.08040000e+06 -1.49870000e+06 2.96110000e+06 8.25680000e+09 -4.36816407e-01 -5.30691068e-01
2.86100000e+06 -8.88800000e+05 -1.08750000e+06 3.18720000e+06 6.26610000e+09 -3.01208247e-01 -3.48202343e-01
2.87300000e+06 -1.58460000e+06 -1.09260000e+06 3.45820000e+06 1.34860000e+09 -5.04031611e-01 -3.21452203e-01
-2.44500000e+06 -1.11170000e+06 -1.01250000e+06 2.87040000e+06 1.01640000e+10 -2.71485115e+00 -3.60495893e-01
-2.55600000e+06 -1.11130000e+06 -1.52920000e+06 3.17910000e+06 5.90500000e+09 -2.73146674e+00 -5.01813950e-01
-2.32000000e+06 -6.02100000e+05 -1.19920000e+06 2.68010000e+06 1.42490000e+10 -2.88766876e+00 -4.63907452e-01
-2.11900000e+06 -7.59800000e+05 -8.52290000e+05 2.40700000e+06 1.79290000e+10 -2.79730769e+00 -3.61938789e-01
-1.58000000e+06 -6.63500000e+05 -1.02260000e+06 1.99560000e+06 2.80880000e+10 -2.74401846e+00 -5.38009075e-01
-1.33000000e+06 -7.32000000e+05 -7.71220000e+05 1.70280000e+06 2.70050000e+10 -2.63846086e+00 -4.70029795e-01
-5.46000000e+05 -6.99300000e+05 -9.64540000e+05 1.31050000e+06 4.43560000e+10 -2.23370788e+00 -8.27156169e-01
-3.89000000e+05 -6.16300000e+05 -1.05370000e+06 1.28120000e+06 4.23790000e+10 -2.13383172e+00 -9.65673259e-01
-2.41000000e+05 -6.15100000e+05 -8.97170000e+05 1.11420000e+06 5.02720000e+10 -1.94421920e+00 -9.36037116e-01
-4.50000000e+04 -5.75400000e+05 -1.04450000e+06 1.19340000e+06 4.75460000e+10 -1.64884393e+00 -1.06591200e+00
1.33000000e+05 -6.75700000e+05 -9.85100000e+05 1.20200000e+06 4.69580000e+10 -1.37644789e+00 -9.60626554e-01
4.72000000e+05 -6.06200000e+05 -9.95830000e+05 1.25780000e+06 4.49170000e+10 -9.09228032e-01 -9.13625440e-01
5.96000000e+05 -4.61700000e+05 -8.83730000e+05 1.16160000e+06 4.75610000e+10 -6.59100385e-01 -8.64524649e-01
7.77000000e+05 -6.03100000e+05 -8.74900000e+05 1.31640000e+06 4.26310000e+10 -6.60053397e-01 -7.26979261e-01
