# ID x y z r p longitude latitude
92452 1.87900000e+06 -1.42030000e+06 -3.57530000e+05 2.38240000e+06 1.94560000e+10 -6.47254201e-01 -1.50640446e-01
92473 1.35600000e+06 -1.04060000e+06 -1.93410000e+05 1.72020000e+06 2.39410000e+10 -6.54547021e-01 -1.12672850e-01
92477 -3.14400000e+06 -9.71000000e+05 -1.09250000e+06 3.46720000e+06 9.74550000e+08 -2.84204358e+00 -3.20557546e-01
92492 1.06600000e+06 -7.17400000e+05 -1.99020000e+05 1.30020000e+06 4.47270000e+10 -5.92362790e-01 -1.53672885e-01
92498 -3.31700000e+06 -6.48900000e+05 -6.04450000e+05 3.43350000e+06 2.72130000e+09 -2.94840389e+00 -1.76967097e-01
92499 -3.08400000e+06 -1.03690000e+06 -5.22210000e+05 3.29530000e+06 6.82280000e+09 -2.81724708e+00 -1.59142049e-01
92501 -2.40700000e+06 -6.18600000e+05 -1.25300000e+05 2.48840000e+06 1.29330000e+10 -2.89003629e+00 -5.03749437e-02
92520 -3.04100000e+06 -7.60600000e+05 -6.34480000e+05 3.19820000e+06 4.93260000e+09 -2.89650567e+00 -1.99711520e-01
92533 7.44000000e+05 -3.66200000e+05 -1.88670000e+05 8.50430000e+05 5.48240000e+10 -4.57391623e-01 -2.23713879e-01
92556 5.86000000e+05 -2.54100000e+05 -2.60210000e+05 6.89690000e+05 5.83970000e+10 -4.09147255e-01 -3.86863365e-01
92579 1.33000000e+05 -4.88000000e+04 -2.31010000e+05 2.70990000e+05 6.42430000e+10 -3.51665701e-01 -1.02068606e+00
92582 6.35000000e+05 -5.94000000e+04 -2.95030000e+05 7.02710000e+05 6.09360000e+10 -9.32718851e-02 -4.33275661e-01
92603 2.10000000e+04 2.41800000e+05 -2.57720000e+05 3.54020000e+05 6.41100000e+10 1.48416507e+00 -8.15373136e-01
92684 -3.45500000e+06 2.71400000e+05 2.53250000e+05 3.47490000e+06 2.02360000e+09 3.06320081e+00 7.29444662e-02
92687 -2.26900000e+06 8.72600000e+05 -1.06330000e+05 2.43330000e+06 1.64300000e+10 2.77445426e+00 -4.37117777e-02
92696 -4.39000000e+05 7.18900000e+05 -3.47650000e+05 9.11260000e+05 5.50190000e+10 2.11901369e+00 -3.91423600e-01
92697 -2.91000000e+05 8.55400000e+05 -3.07180000e+05 9.54330000e+05 5.41390000e+10 1.89870668e+00 -3.27714783e-01
92713 -2.50700000e+06 1.00610000e+06 -8.91390000e+04 2.70280000e+06 1.48980000e+10 2.75995204e+00 -3.29862244e-02
92720 -8.24000000e+05 1.01900000e+06 -4.04070000e+05 1.37140000e+06 4.23380000e+10 2.25078093e+00 -2.99079311e-01
92831 -4.34000000e+05 2.17820000e+06 -6.80240000e+04 2.22210000e+06 2.44170000e+10 1.76746782e+00 -3.06172670e-02
92889 -5.37000000e+05 3.40560000e+06 -1.22500000e+05 3.44990000e+06 1.64370000e+09 1.72719011e+00 -3.55157415e-02
92890 4.20000000e+04 3.37750000e+06 -2.19300000e+05 3.38490000e+06 3.65160000e+09 1.55836173e+00 -6.48331435e-02
92896 -8.50000000e+05 -3.33920000e+06 -1.96040000e+05 3.45130000e+06 1.97880000e+09 -1.82005460e+00 -5.68323739e-02
92897 -4.61000000e+05 -3.38540000e+06 -1.96260000e+05 3.42230000e+06 1.93730000e+09 -1.70613686e+00 -5.73788779e-02
92899 5.60000000e+04 -3.32410000e+06 1.58250000e+04 3.32460000e+06 5.49210000e+09 -1.55395126e+00 4.75998910e-03
92900 8.30000000e+05 -3.07460000e+06 -5.48050000e+04 3.18510000e+06 8.73770000e+09 -1.30712754e+00 -1.72075303e-02
92901 5.52000000e+05 -3.19040000e+06 4.39220000e+04 3.23810000e+06 7.29870000e+09 -1.39947338e+00 1.35645431e-02
92902 5.72000000e+05 -3.37450000e+06 -4.44470000e+05 3.45140000e+06 1.33640000e+09 -1.40288576e+00 -1.29138260e-01
92904 -1.28200000e+06 -3.14480000e+06 3.44760000e+05 3.41350000e+06 3.02370000e+09 -1.95788616e+00 1.01171479e-01
92909 -6.41000000e+05 -3.11760000e+06 -2.17440000e+05 3.19020000e+06 5.84030000e+09 -1.77357726e+00 -6.82116199e-02
92910 -3.81000000e+05 -3.13700000e+06 -3.20760000e+05 3.17630000e+06 6.55670000e+09 -1.69165799e+00 -1.01157858e-01
92917 -2.04200000e+06 -2.67690000e+06 -8.11280000e+05 3.46320000e+06 1.48340000e+09 -2.22245356e+00 -2.36454576e-01
92924 -1.72000000e+05 -2.93470000e+06 -1.16410000e+05 2.94200000e+06 1.30510000e+10 -1.62933841e+00 -3.95786532e-02
92925 2.00000000e+04 -3.05370000e+06 4.89570000e+04 3.05420000e+06 6.67210000e+09 -1.56424699e+00 1.60300887e-02
92933 1.78700000e+06 -3.01270000e+06 -5.71620000e+04 3.50330000e+06 4.41360000e+08 -1.03542464e+00 -1.63173398e-02
92934 -2.11000000e+06 -2.67880000e+06 -5.11630000e+05 3.44820000e+06 5.42160000e+08 -2.23797123e+00 -1.48925856e-01
92944 9.84000000e+05 -2.55030000e+06 -1.32530000e+05 2.73680000e+06 1.25700000e+10 -1.20255877e+00 -4.84441142e-02
92947 2.22800000e+06 -2.65530000e+06 -2.72630000e+05 3.47690000e+06 1.42070000e+09 -8.72678163e-01 -7.84923781e-02
92948 -2.64600000e+06 -2.09690000e+06 -7.96450000e+05 3.46880000e+06 1.19130000e+09 -2.47145441e+00 -2.31670688e-01
92959 1.35000000e+05 -2.26830000e+06 -3.46860000e+04 2.27260000e+06 2.21380000e+10 -1.51135051e+00 -1.52632873e-02
92962 8.68000000e+05 -2.07650000e+06 -5.07740000e+03 2.25060000e+06 1.58420000e+10 -1.17486022e+00 -2.25602253e-03
92963 1.05300000e+06 -2.26110000e+06 -2.80670000e+05 2.51000000e+06 1.95310000e+10 -1.13496117e+00 -1.12055070e-01
92965 1.51800000e+06 -2.40050000e+06 -1.49040000e+04 2.84020000e+06 1.25030000e+10 -1.00691603e+00 -5.24754186e-03
92966 1.96100000e+06 -2.50670000e+06 -8.00810000e+04 3.18360000e+06 6.44220000e+09 -9.06939509e-01 -2.51568813e-02
92982 6.89000000e+05 -1.81290000e+06 -3.18170000e+05 1.96530000e+06 2.97820000e+10 -1.20760208e+00 -1.62609528e-01
92983 9.33000000e+05 -1.80480000e+06 -1.23430000e+05 2.03540000e+06 2.42060000e+10 -1.09367707e+00 -6.06788719e-02
92990 -2.71300000e+06 -1.89410000e+06 -6.80750000e+04 3.30950000e+06 6.98780000e+09 -2.53210466e+00 -2.05710232e-02
92991 -2.42900000e+06 -2.43030000e+06 3.40620000e+05 3.45290000e+06 1.78090000e+09 -2.35592696e+00 9.88082137e-02
92999 -6.43000000e+05 -1.54490000e+06 -1.08930000e+05 1.67690000e+06 2.65490000e+10 -1.96519671e+00 -6.50049224e-02
93004 3.51000000e+05 -1.48810000e+06 -4.05240000e+04 1.52950000e+06 3.59070000e+10 -1.33915888e+00 -2.64980338e-02
93008 1.09700000e+06 -1.58530000e+06 -2.55780000e+05 1.94470000e+06 3.41690000e+10 -9.65471466e-01 -1.31908916e-01
93009 1.35700000e+06 -1.98680000e+06 6.95170000e+04 2.40700000e+06 1.82600000e+10 -9.71565753e-01 2.88851965e-02
93034 1.31800000e+06 -1.52070000e+06 -1.00740000e+05 2.01490000e+06 2.66830000e+10 -8.56683097e-01 -5.00183722e-02
93041 -2.74000000e+06 -2.05230000e+06 4.66110000e+05 3.45500000e+06 1.43110000e+09 -2.49872250e+00 1.35321448e-01
93042 -2.62500000e+06 -1.40750000e+06 -2.84200000e+04 2.97870000e+06 7.52580000e+09 -2.64941355e+00 -9.54121973e-03
93062 1.76400000e+06 -1.29940000e+06 9.12690000e+04 2.19280000e+06 2.29010000e+10 -6.34883623e-01 4.16341540e-02
93069 -2.69700000e+06 -1.20580000e+06 2.19910000e+05 2.96250000e+06 1.12390000e+10 -2.72116185e+00 7.42995656e-02
93090 -3.17900000e+06 -1.27880000e+06 -6.13480000e+05 3.48110000e+06 1.09440000e+09 -2.75913533e+00 -1.77156863e-01
93093 -2.50800000e+06 -9.70800000e+05 1.40950000e+05 2.69300000e+06 1.20940000e+10 -2.77227242e+00 5.23633245e-02
93112 1.31800000e+06 -1.00260000e+06 6.21810000e+04 1.65720000e+06 3.22710000e+10 -6.50312762e-01 3.75305333e-02
93121 -2.34100000e+06 -7.38300000e+05 1.32690000e+05 2.45820000e+06 1.62660000e+10 -2.83608795e+00 5.40047680e-02
93134 8.58000000e+05 -6.08800000e+05 -7.76880000e+04 1.05490000e+06 5.11020000e+10 -6.17111375e-01 -7.37116280e-02
93155 9.23000000e+05 -4.19500000e+05 -3.70600000e+04 1.01450000e+06 5.21690000e+10 -4.26586678e-01 -3.65384401e-02
93206 4.67000000e+05 -5.53000000e+04 -2.25240000e+04 4.70800000e+05 6.35430000e+10 -1.17866546e-01 -4.78602405e-02
93220 -2.92100000e+06 2.24300000e+05 -3.81810000e+05 2.95440000e+06 1.08030000e+10 3.06495428e+00 -1.29596828e-01
93233 1.43000000e+05 1.32700000e+05 -1.46360000e+05 2.43890000e+05 6.38440000e+10 7.48056081e-01 -6.43634372e-01
93235 4.24000000e+05 1.30000000e+05 -9.47120000e+04 4.53480000e+05 6.31320000e+10 2.97504237e-01 -2.10404973e-01
93248 -3.37100000e+06 -2.59000000e+04 -8.00640000e+05 3.46490000e+06 1.15260000e+09 -3.13390962e+00 -2.33178951e-01
93259 1.21000000e+05 3.18200000e+05 -7.72620000e+04 3.49090000e+05 6.31940000e+10 1.20741866e+00 -2.23171946e-01
93293 -3.14300000e+06 4.15900000e+05 -5.48740000e+05 3.21750000e+06 6.45310000e+09 3.01003118e+00 -1.71386361e-01
93354 -5.91000000e+05 1.02570000e+06 -1.50570000e+05 1.19330000e+06 4.78540000e+10 2.09352587e+00 -1.26516747e-01
93355 -4.91000000e+05 8.79800000e+05 -4.80880000e+04 1.00870000e+06 5.25420000e+10 2.07982287e+00 -4.76913194e-02
93369 -2.83700000e+06 1.93390000e+06 -6.64400000e+02 3.43340000e+06 3.13320000e+09 2.54327439e+00 -1.93510807e-04
93391 -2.92500000e+06 1.70880000e+06 -5.05100000e+05 3.42500000e+06 2.21900000e+09 2.61286799e+00 -1.48014316e-01
93393 -1.98400000e+06 1.82120000e+06 -6.55820000e+04 2.69390000e+06 1.32210000e+10 2.39895197e+00 -2.43470358e-02
93439 -1.51300000e+06 2.33100000e+06 1.28250000e+05 2.78190000e+06 1.40290000e+10 2.14652287e+00 4.61179313e-02
93481 1.97000000e+05 2.56700000e+06 -3.82970000e+04 2.57480000e+06 1.70890000e+10 1.49420318e+00 -1.48743251e-02
93483 8.94000000e+05 2.56260000e+06 -9.69120000e+04 2.71580000e+06 1.80190000e+10 1.23513350e+00 -3.56920905e-02
93486 1.60500000e+06 2.23900000e+06 -2.10120000e+05 2.76280000e+06 1.47660000e+10 9.48858936e-01 -7.61267874e-02
93503 1.35000000e+06 2.64580000e+06 -1.62100000e+05 2.97470000e+06 9.73950000e+09 1.09898821e+00 -5.45198954e-02
93528 -1.03400000e+06 -3.28050000e+06 3.44140000e+05 3.45680000e+06 1.24600000e+09 -1.87613532e+00 9.97196882e-02
93531 -3.43000000e+05 -3.37010000e+06 3.84280000e+05 3.40920000e+06 2.75900000e+09 -1.67222447e+00 1.12958592e-01
93533 1.68000000e+05 -2.93810000e+06 2.65060000e+05 2.95480000e+06 1.36230000e+10 -1.51367871e+00 8.98256334e-02
93537 -2.04200000e+06 -2.61210000e+06 5.22800000e+05 3.35650000e+06 4.58260000e+09 -2.23430756e+00 1.56394252e-01
93542 -1.11000000e+05 -2.92610000e+06 3.08890000e+05 2.94450000e+06 1.14740000e+10 -1.60871260e+00 1.05097427e-01
93547 1.17600000e+06 -3.21220000e+06 5.41640000e+05 3.46330000e+06 1.24740000e+09 -1.21984741e+00 1.57038856e-01
93549 -1.98600000e+06 -2.75960000e+06 2.91170000e+05 3.41240000e+06 2.26710000e+09 -2.19460169e+00 8.54309234e-02
93552 -1.30700000e+06 -3.10830000e+06 -2.47060000e+05 3.38090000e+06 3.82390000e+09 -1.96883829e+00 -7.31404102e-02
93558 2.89000000e+05 -2.88520000e+06 1.30940000e+04 2.89970000e+06 1.14150000e+10 -1.47096296e+00 4.51565490e-03
93559 4.82000000e+05 -2.67610000e+06 6.35540000e+04 2.71990000e+06 1.69400000e+10 -1.39259408e+00 2.33684270e-02
93562 1.17800000e+06 -2.99740000e+06 3.82170000e+05 3.24320000e+06 7.21300000e+09 -1.19633266e+00 1.18111747e-01
93574 9.60000000e+04 -2.51670000e+06 2.11970000e+05 2.52740000e+06 1.94330000e+10 -1.53266962e+00 8.39674323e-02
93577 7.10000000e+05 -2.75320000e+06 -1.43590000e+05 2.84690000e+06 1.26240000e+10 -1.31841342e+00 -5.04587271e-02
93583 -2.17000000e+06 -2.69300000e+06 1.70970000e+04 3.45850000e+06 1.49550000e+09 -2.24905949e+00 4.94349274e-03
93587 -5.39000000e+05 -1.87840000e+06 3.42860000e+05 1.98410000e+06 2.69900000e+10 -1.85023468e+00 1.73675576e-01
93595 1.12900000e+06 -2.05570000e+06 -1.16280000e+05 2.34820000e+06 2.19500000e+10 -1.06856395e+00 -4.95390403e-02
93596 1.23500000e+06 -2.47200000e+06 8.93970000e+04 2.76480000e+06 1.39600000e+10 -1.10747239e+00 3.23396212e-02
93597 1.73400000e+06 -2.55860000e+06 6.95620000e+04 3.09160000e+06 6.12570000e+09 -9.75184258e-01 2.25022224e-02
93601 -2.21800000e+06 -2.61510000e+06 2.92320000e+05 3.44150000e+06 2.11350000e+09 -2.27421604e+00 8.50421761e-02
93608 -8.78000000e+05 -1.75750000e+06 4.98000000e+01 1.96460000e+06 3.02490000e+10 -2.03410248e+00 2.53486715e-05
93616 8.15000000e+05 -1.79370000e+06 1.35980000e+05 1.97490000e+06 2.95100000e+10 -1.14431586e+00 6.89086406e-02
93617 1.22200000e+06 -1.79800000e+06 -1.37210000e+05 2.17830000e+06 2.06410000e+10 -9.73863111e-01 -6.30312154e-02
93619 1.87000000e+06 -2.31150000e+06 2.02770000e+05 2.98010000e+06 7.94370000e+09 -8.90592537e-01 6.80939515e-02
93622 -2.51900000e+06 -2.31670000e+06 1.73570000e+04 3.42240000e+06 3.19430000e+09 -2.39800480e+00 5.07160893e-03
93631 -7.59000000e+05 -1.55870000e+06 2.39470000e+05 1.75010000e+06 2.41220000e+10 -2.02394489e+00 1.37262805e-01
93633 -1.88000000e+05 -1.46820000e+06 -9.77020000e+04 1.48340000e+06 3.82420000e+10 -1.69815125e+00 -6.59112693e-02
93638 1.06700000e+06 -1.60590000e+06 3.72320000e+04 1.92840000e+06 2.88960000e+10 -9.84347299e-01 1.93083974e-02
93640 1.58800000e+06 -2.15970000e+06 1.37640000e+05 2.68420000e+06 1.73120000e+10 -9.36778027e-01 5.13003466e-02
93645 -2.90900000e+06 -1.76250000e+06 -4.23820000e+05 3.42760000e+06 2.08550000e+09 -2.59686207e+00 -1.23966470e-01
93662 1.32000000e+06 -1.41490000e+06 1.41860000e+05 1.94020000e+06 3.12360000e+10 -8.20083870e-01 7.31814770e-02
93663 1.56500000e+06 -1.52250000e+06 7.39800000e+04 2.18470000e+06 2.09960000e+10 -7.71633851e-01 3.38692479e-02
93685 1.57300000e+06 -1.32940000e+06 2.95760000e+05 2.08070000e+06 2.27790000e+10 -7.01663873e-01 1.42627549e-01
93686 2.03800000e+06 -1.30990000e+06 1.17480000e+05 2.42550000e+06 2.06990000e+10 -5.71253157e-01 4.84543323e-02
93692 -2.42100000e+06 -1.24640000e+06 9.69760000e+04 2.72470000e+06 1.58960000e+10 -2.66615267e+00 3.55989598e-02
93715 -1.29300000e+06 -7.18900000e+05 -1.94840000e+03 1.47940000e+06 3.62920000e+10 -2.63415932e+00 -1.31702079e-03
93716 -1.09600000e+06 -7.79700000e+05 9.31480000e+04 1.34830000e+06 4.42610000e+10 -2.52325320e+00 6.91405888e-02
93740 -1.14300000e+06 -5.75900000e+05 7.06370000e+04 1.28180000e+06 4.38280000e+10 -2.67487017e+00 5.51355916e-02
93750 1.02800000e+06 -6.21200000e+05 2.00210000e+05 1.21770000e+06 4.65820000e+10 -5.43560732e-01 1.65166455e-01
93820 -8.65000000e+05 -1.03500000e+05 6.15580000e+04 8.73340000e+05 5.70270000e+10 -3.02250564e+00 7.05442173e-02
93827 5.67000000e+05 -2.04200000e+05 8.40070000e+04 6.08480000e+05 6.00330000e+10 -3.45680481e-01 1.38502805e-01
93988 -1.01200000e+06 1.07810000e+06 1.51220000e+05 1.48640000e+06 3.86180000e+10 2.32457975e+00 1.01912057e-01
94014 -1.08500000e+06 1.29150000e+06 7.31880000e+04 1.68840000e+06 2.66210000e+10 2.26951970e+00 4.33611345e-02
94069 1.06000000e+06 1.97960000e+06 1.57190000e+05 2.25100000e+06 2.04610000e+10 1.07918342e+00 6.98880651e-02
94078 -1.08900000e+06 2.58950000e+06 -6.16230000e+04 2.80980000e+06 1.44630000e+10 1.96888709e+00 -2.19332127e-02
94091 2.14400000e+06 2.29360000e+06 -8.01530000e+04 3.14070000e+06 6.51110000e+09 8.19097317e-01 -2.55235149e-02
94107 1.48600000e+06 2.61250000e+06 1.11650000e+05 3.00760000e+06 9.47860000e+09 1.05363110e+00 3.71311544e-02
94117 -3.25000000e+05 2.68420000e+06 1.97250000e+05 2.71100000e+06 1.14570000e+10 1.69128871e+00 7.28234794e-02
94125 2.06300000e+06 2.72000000e+06 1.41800000e+05 3.41680000e+06 1.60350000e+09 9.21905382e-01 4.15127417e-02
94137 1.86200000e+06 2.91680000e+06 1.66580000e+05 3.46450000e+06 2.61440000e+09 1.00263977e+00 4.81005202e-02
94147 -6.09000000e+05 -3.40540000e+06 4.74760000e+05 3.49190000e+06 1.35120000e+09 -1.74775926e+00 1.36382765e-01
94148 -7.35000000e+05 -3.38720000e+06 2.55050000e+05 3.47540000e+06 1.65080000e+09 -1.78447702e+00 7.34532696e-02
94150 3.08000000e+05 -3.43980000e+06 -2.64000000e+04 3.45370000e+06 1.59410000e+09 -1.48149439e+00 -7.64405047e-03
94151 2.14000000e+05 -3.44520000e+06 2.30720000e+05 3.45950000e+06 1.67120000e+09 -1.50876062e+00 6.67412561e-02
94153 1.12300000e+06 -3.12770000e+06 7.88540000e+05 3.41550000e+06 2.17910000e+09 -1.22608220e+00 2.32972802e-01
94157 -1.85500000e+06 -2.90300000e+06 4.62980000e+05 3.47600000e+06 7.76790000e+08 -2.13939562e+00 1.33590322e-01
94158 -7.88000000e+05 -3.11850000e+06 3.54410000e+05 3.23600000e+06 5.38690000e+09 -1.81830100e+00 1.09741152e-01
94159 -5.17000000e+05 -3.19930000e+06 2.49150000e+05 3.25040000e+06 7.33670000e+09 -1.73100917e+00 7.67273657e-02
94166 -1.69900000e+06 -2.94470000e+06 7.21590000e+05 3.47540000e+06 1.41760000e+09 -2.09410895e+00 2.09149387e-01
94167 -1.61200000e+06 -3.02250000e+06 4.70480000e+05 3.45770000e+06 1.96720000e+09 -2.06075365e+00 1.36490731e-01
94168 -1.14600000e+06 -3.26510000e+06 -6.72330000e+04 3.46100000e+06 2.24410000e+09 -1.90834808e+00 -1.94271105e-02
94169 -1.04100000e+06 -3.07200000e+06 1.55140000e+05 3.24730000e+06 5.50070000e+09 -1.89751905e+00 4.77932675e-02
94172 -5.75000000e+05 -2.92510000e+06 2.11010000e+05 2.98850000e+06 1.00180000e+10 -1.76489595e+00 7.06661277e-02
94173 -1.79000000e+05 -2.65520000e+06 2.44750000e+05 2.67250000e+06 1.26820000e+10 -1.63810936e+00 9.17094182e-02
94174 5.60000000e+04 -2.71730000e+06 4.25660000e+05 2.75100000e+06 9.56090000e+09 -1.55019055e+00 1.55353336e-01
94177 5.48000000e+05 -2.44720000e+06 2.17140000e+05 2.51720000e+06 1.65420000e+10 -1.35050114e+00 8.63698568e-02
94180 1.28000000e+06 -2.75030000e+06 5.13120000e+05 3.07670000e+06 9.71490000e+09 -1.13520672e+00 1.67559057e-01
94181 1.46500000e+06 -2.85920000e+06 3.37230000e+05 3.23030000e+06 5.90230000e+09 -1.09729298e+00 1.04586439e-01
94183 -1.80200000e+06 -3.00330000e+06 1.38940000e+05 3.50520000e+06 3.55380000e+08 -2.11122072e+00 3.96486390e-02
94196 -2.28600000e+06 -2.46510000e+06 5.77190000e+05 3.41110000e+06 2.86060000e+09 -2.31851580e+00 1.70027392e-01
94208 1.12600000e+06 -2.14620000e+06 1.95340000e+05 2.43150000e+06 1.96490000e+10 -1.08762514e+00 8.04239094e-02
94209 1.02400000e+06 -2.36860000e+06 3.40200000e+05 2.60280000e+06 1.48910000e+10 -1.16273951e+00 1.31080444e-01
94223 -1.14000000e+05 -1.69810000e+06 1.61470000e+05 1.70960000e+06 2.54280000e+10 -1.63782960e+00 9.45899844e-02
94228 1.03100000e+06 -1.73150000e+06 2.97440000e+05 2.03700000e+06 3.00350000e+10 -1.03373837e+00 1.46542586e-01
94229 1.07800000e+06 -1.90160000e+06 1.03770000e+05 2.18840000e+06 2.39820000e+10 -1.05507750e+00 4.74359929e-02
94231 1.49900000e+06 -2.06520000e+06 3.85080000e+05 2.58080000e+06 1.60910000e+10 -9.42939272e-01 1.49768823e-01
94233 2.26600000e+06 -2.51250000e+06 7.47410000e+05 3.46500000e+06 1.03150000e+09 -8.36937705e-01 2.17411456e-01
94234 -2.81300000e+06 -1.89210000e+06 6.80870000e+05 3.45780000e+06 9.70020000e+08 -2.54947495e+00 1.98203620e-01
94235 -2.64100000e+06 -1.75890000e+06 4.62800000e+05 3.20670000e+06 6.52860000e+09 -2.55405330e+00 1.44828598e-01
94249 1.15700000e+06 -1.51000000e+06 3.22740000e+05 1.92950000e+06 3.43450000e+10 -9.16991724e-01 1.68056078e-01
94250 1.47500000e+06 -1.63500000e+06 3.15580000e+05 2.22450000e+06 2.01910000e+10 -8.36799791e-01 1.42345811e-01
94251 1.57600000e+06 -1.85120000e+06 1.94880000e+05 2.43900000e+06 1.38300000e+10 -8.65525028e-01 7.99868630e-02
94256 -2.69900000e+06 -1.48340000e+06 9.85120000e+05 3.23350000e+06 7.82520000e+09 -2.63904817e+00 3.09582053e-01
94267 5.66000000e+05 -1.35250000e+06 3.35220000e+05 1.50400000e+06 3.67390000e+10 -1.17445746e+00 2.24773575e-01
94272 1.78400000e+06 -1.56430000e+06 2.01610000e+05 2.38120000e+06 1.92480000e+10 -7.19876700e-01 8.47688796e-02
94275 2.25900000e+06 -1.77490000e+06 6.29340000e+05 2.94100000e+06 9.60730000e+09 -6.65961417e-01 2.15656164e-01
94279 -2.76200000e+06 -1.97960000e+06 2.20060000e+05 3.40530000e+06 2.88060000e+09 -2.51972850e+00 6.46678572e-02
94296 1.85800000e+06 -1.33980000e+06 3.60210000e+05 2.31880000e+06 1.87770000e+10 -6.24745776e-01 1.55974943e-01
94301 -3.11200000e+06 -1.42640000e+06 7.45310000e+05 3.50350000e+06 2.12670000e+09 -2.71181267e+00 2.14371116e-01
94302 -2.81600000e+06 -9.25200000e+05 1.53550000e+05 2.96810000e+06 1.13000000e+10 -2.82415223e+00 5.17565361e-02
94305 -1.44500000e+06 -8.58100000e+05 2.92330000e+05 1.70580000e+06 2.62640000e+10 -2.60571426e+00 1.72224270e-01
94319 1.16000000e+06 -9.41200000e+05 2.18090000e+05 1.50960000e+06 3.69080000e+10 -6.81641134e-01 1.44976052e-01
94328 -2.99100000e+06 -1.14260000e+06 8.84170000e+04 3.20300000e+06 7.36270000e+09 -2.77668808e+00 2.76079403e-02
94344 9.50000000e+05 -8.13300000e+05 2.54430000e+05 1.27620000e+06 4.57670000e+10 -7.08027823e-01 2.00710179e-01
94371 8.61000000e+05 -6.03100000e+05 3.07140000e+05 1.09520000e+06 4.87890000e+10 -6.11037692e-01 2.84254482e-01
94496 -2.40000000e+04 2.31400000e+05 2.73290000e+05 3.58900000e+05 6.41870000e+10 1.67414332e+00 8.65571118e-01
94556 -3.30900000e+06 9.41700000e+05 4.00850000e+05 3.46370000e+06 9.62300000e+08 2.86433506e+00 1.15988744e-01
94590 -6.74000000e+05 9.53000000e+05 2.36410000e+05 1.19100000e+06 4.56520000e+10 2.18636504e+00 1.99824230e-01
94615 -1.00100000e+06 1.04080000e+06 3.48340000e+05 1.48550000e+06 3.87920000e+10 2.33670435e+00 2.36697443e-01
94631 -2.29500000e+06 1.75380000e+06 4.16160000e+05 2.91820000e+06 9.43030000e+09 2.48907604e+00 1.43096311e-01
94633 -1.61300000e+06 1.46630000e+06 3.49340000e+05 2.20770000e+06 2.17800000e+10 2.40379919e+00 1.58904982e-01
94634 -1.16900000e+06 1.18450000e+06 3.10460000e+05 1.69290000e+06 2.54030000e+10 2.34960865e+00 1.84433276e-01
94658 -8.54000000e+05 1.15250000e+06 2.40520000e+05 1.45440000e+06 3.80910000e+10 2.20851111e+00 1.66137259e-01
94723 1.75200000e+06 2.71040000e+06 -8.20040000e+03 3.22740000e+06 6.80950000e+09 9.96956693e-01 -2.54087154e-03
94729 -1.18100000e+06 2.96740000e+06 2.28360000e+05 3.20190000e+06 6.26410000e+09 1.94957005e+00 7.13807549e-02
94750 2.08000000e+05 3.13510000e+06 6.33950000e+05 3.20530000e+06 7.37200000e+09 1.50454784e+00 1.99094500e-01
94764 -6.46000000e+05 -3.35880000e+06 -1.18420000e+04 3.42040000e+06 2.90640000e+09 -1.76080670e+00 -3.46217508e-03
94765 -2.14000000e+05 -3.18160000e+06 1.70710000e+05 3.19340000e+06 4.82680000e+09 -1.63795692e+00 5.34826236e-02
94770 -1.05000000e+05 -3.45890000e+06 4.89610000e+05 3.49500000e+06 1.34770000e+09 -1.60114348e+00 1.40550996e-01
94773 -1.14000000e+05 -3.44430000e+06 2.21560000e+05 3.45330000e+06 1.52520000e+09 -1.60388241e+00 6.42030191e-02
94776 7.61000000e+05 -3.35990000e+06 3.40650000e+05 3.46180000e+06 1.83200000e+09 -1.34805953e+00 9.85620675e-02
94778 9.49000000e+05 -3.29170000e+06 6.24570000e+05 3.48220000e+06 1.85250000e+09 -1.29010693e+00 1.80336624e-01
94781 -2.41900000e+06 -2.35150000e+06 7.74600000e+05 3.46140000e+06 1.09830000e+09 -2.37034301e+00 2.25693455e-01
94787 -1.51000000e+05 -2.84970000e+06 5.80650000e+05 2.91220000e+06 1.20230000e+10 -1.62373485e+00 2.00730631e-01
94790 2.83000000e+05 -2.60990000e+06 5.33310000e+05 2.67880000e+06 1.43960000e+10 -1.46278506e+00 2.00424561e-01
94795 1.53700000e+06 -2.58180000e+06 4.71900000e+05 3.04150000e+06 8.60070000e+09 -1.03382430e+00 1.55783043e-01
94797 -1.92300000e+06 -2.80030000e+06 7.30770000e+05 3.47470000e+06 1.67840000e+09 -2.17254848e+00 2.11893761e-01
94814 -2.15900000e+06 -2.39350000e+06 8.80800000e+05 3.34150000e+06 5.17490000e+09 -2.30472982e+00 2.66746285e-01
94828 9.15000000e+05 -2.20610000e+06 5.28250000e+05 2.44600000e+06 1.64780000e+10 -1.17763171e+00 2.17679882e-01
94829 1.12400000e+06 -2.39560000e+06 6.17300000e+05 2.71720000e+06 1.62620000e+10 -1.13209621e+00 2.29183443e-01
94848 1.76800000e+06 -2.06440000e+06 3.48550000e+05 2.74030000e+06 1.50330000e+10 -8.62585079e-01 1.27539589e-01
94851 -2.43000000e+06 -2.17230000e+06 1.29930000e+06 3.50880000e+06 8.68040000e+08 -2.41212982e+00 3.79329307e-01
94870 1.65200000e+06 -1.91190000e+06 8.45790000e+05 2.66450000e+06 1.43510000e+10 -8.58195025e-01 3.23017204e-01
94872 2.09500000e+06 -2.00900000e+06 6.82110000e+05 2.98170000e+06 8.72350000e+09 -7.64446064e-01 2.30809333e-01
